image_path,text
train/654.png,Instead Mr. Macmillan will rely on a
train/655.png,time the Prime Minister has offered
train/656.png,hand-picked team under the leadership of
train/657.png,"Commonwealth Relations Secretary , that they wish to be kept"
train/658.png,countries can arrange for observers to advise the British
train/659.png,"in touch in London . Three of them - Canada , Australia ,"
train/660.png,meeting in London on Monday . Once the Common
train/661.png,"Seven Commonwealth countries have told Mr. Sandys ,"
train/662.png,negotiating team .
train/663.png,New Zealand - will have strong delegations at an opening
train/664.png,"for negotiations in a fortnight's time , these Commonwealth"
train/665.png,Market's Council of Ministers draws up the procedure
train/666.png,his days as Britain's chief UN dele-
train/667.png,son Dixon has a wide reputation as
train/668.png,is represented by Sir Roderick Barclay
train/669.png,"Food , and Fisheries . The Foreign Office"
train/670.png,"tary at the Ministry of Agriculture ,"
train/671.png,gate . Second in command is Mr.
train/672.png,The team is composed of experienced
train/673.png,negotiators in several fields . Sir Pier-
train/674.png,a skilful backstage negotiator since
train/675.png,"Eric Roll , 53-year-old Deputy Secre-"
train/676.png,negotiations should be held .
train/677.png,"Market Commission , or wherever the Six decide"
train/678.png,"the Commonwealth Relations Office , Sir William"
train/679.png,"he goes to Brussels , headquarters of the Common"
train/680.png,"( Treasury ) , and Mr. G. H. Andrew ( Board of Trade ) ."
train/681.png,Other leading members are : Sir Henry Lintott from
train/682.png,"Corell-Barnes ( Colonial Office ) , Mr. G. R. Bell"
train/683.png,They will accompany Mr. Heath next month when
train/684.png,fated to fly into trouble abroad . Last year it was
train/685.png,Some of the problems were reviewed yesterday at a
train/686.png,"the riots in Istanbul , which enlivened the NATO"
train/687.png,"meeting in Paris between M. Couve de Murville , French"
train/688.png,a man with troubles enough back home - seems
train/689.png,Council meeting .
train/690.png,"Foreign Minister , and Mr. Heath . MR. Selwyn Lloyd -"
train/691.png,Now we have the strikes and demonstrations in
train/692.png,Ghana coinciding with the meeting of the Com-
train/693.png,monwealth Economic Consultative Council - the
train/694.png,ter Mr Lloyd and his 24-strong delegation landed
train/695.png,"Stores , the largest in town ."
train/696.png,first to be held in Africa . Only a few hours af-
train/697.png,demonstrated outside the British-owned Kingsway
train/698.png,"at Accra this morning , hundreds of shop assistants"
train/699.png,including a compulsory savings scheme which the
train/700.png,Ghana Government introduced in July . Ghana's strong
train/701.png,"man is not here to face the storm . President Nkrumah ,"
train/702.png,having made his contribution to the neutrals' conference
train/703.png,The stores had been hit by the same strike wave
train/704.png,"in Belgrade , has resumed his holiday on the Black"
train/705.png,"week . Root of the discontent : The austerity Budget ,"
train/706.png,will return .
train/707.png,Sea and no one here professes to know when he
train/708.png,that has paralysed the port of Takoradi for the past
train/709.png,But in his absence his chief lieutenants have
train/710.png,been raised against the strikers and is now beginning
train/711.png,not let him down . The strong arm of authority has
train/712.png,"of the people is the supreme law "" ) reports : "" The"
train/713.png,Government has been urged to take immediate ac-
train/714.png,"to tell . Today's Ghanaian Times ( motto : "" The welfare"
train/715.png,"tion to deal ruthlessly with the strikers . """
train/716.png,"Nkrumah's Convention Party "" after powerful addresses"
train/717.png,becomes an offence punishable with imprisonment
train/718.png,essential services and ensure food supplies . Thus it
train/719.png,the Government adequate power to maintain all
train/720.png,"for anyone who "" publishes a report likely to cause"
train/721.png,others . Strong deeds followed strong words . In Takoradi
train/722.png,"by Comrades Krobo Edusei , Tawia Adamafio , "" and"
train/723.png,The urge came from a conference of activists of
train/724.png,"alarm or prejudicial to public safety . """
train/725.png,"a "" limited state of emergency "" was declared , giving"
train/726.png,Accra ?
train/727.png,"strikers gave in , but in Takoradi , the chief storm centre ,"
train/728.png,Government react when the strikers demonstrated in
train/729.png,on anyone convicted of sabotage . These stern measures
train/730.png,police and 16 armoured cars . And how did the
train/731.png,"they are still holding out despite the presence of 1,400"
train/732.png,And up to ten years' imprisonment can be imposed
train/733.png,had the desired effect today at Kumasi where the
train/734.png,""" If you have not dispersed by ten o'clock , "" he"
train/735.png,drove up to the Kingsway Stores and faced the
train/736.png,a posse of police arrived and in less than
train/737.png,two minutes the crowd had gone .
train/738.png,"At 9.40 Mr. Edusei , Minister of Transport and pro-"
train/739.png,"demonstrators , most of them shopgirls in overalls ."
train/740.png,"told them , ' the police will act . ' At five to ten"
train/741.png,"bably the toughest man in Mr. Nkrumah's team ,"
train/742.png,Commonwealth was an occasion worthy of his presence .
train/743.png,After all it was Mr. Nkrumah who suggested that this
train/744.png,year the Economic Consultative Council should meet
train/745.png,thought that the muster from the 13 States of the
train/746.png,the President back from his travels it might have been
train/747.png,in Accra .
train/748.png,* enough
train/749.png,"If the threatened "" counter-revolution "" was not * to bring"
train/750.png,yesterday . It said pressure was being put on
train/751.png,"disarming Committee of 100 , the Committee claimed"
train/752.png,"Minister , to do the honours as host , in which capacity"
train/753.png,"It has been left , however , to Mr. Goka , Ghana's Finance"
train/754.png,openly intimidating members of Earl Russell's nuclear-
train/755.png,members and associates all over the country .
train/756.png,he held a reception tonight in Accra's Ambassador
train/757.png,"Hotel . POLICE , on direct orders from the Cabinet , are"
train/758.png,with the committee was going too far ; another
train/759.png,was not .
train/760.png,"to pass the time of day "" ; Supporters had"
train/761.png,"people "" on no pretext whatsoever , except"
train/762.png,that anti-apartheid agitation was
train/763.png,going out of action ; Police were visiting
train/764.png,"all right , but support for the committee"
train/765.png,It alleged : Phones were being tapped and
train/766.png,been warned - one that his connection
train/767.png,committee members will appear at Bow-street
train/768.png,Mr. Clark .
train/769.png,"today , including Lord Russell , Lady Russell ,"
train/770.png,by plain-clothes men . Committee-member Mr. George
train/771.png,"Clark commented at a Press conference : "" The"
train/772.png,"most extraordinary things are happening . "" Fifty"
train/773.png,A third man's house was watched for four days
train/774.png,"Lord Boyd-Orr , the Rev. Michael Scott , and"
train/775.png,"packing a case , at his Chelsea home"
train/776.png,"yesterday . His secretary , American-born"
train/777.png,"Mr. Ralph Schoenman , said :"
train/778.png,"putting his affairs in order , and"
train/779.png,"are "" likely to persevere in such unlawful"
train/780.png,the peace and for inciting a breach
train/781.png,should not be bound over for disturbing
train/782.png,They are required to show why they
train/783.png,"conduct . "" Lord Russell , 89 , was"
train/784.png,of the peace . The summonses say they
train/785.png,"hopes to be allowed to do some writing . "" Back at"
train/786.png,"members tried a "" plant "" call on suspect phone . They"
train/787.png,discussed a sit-down at Watford at 5.30 p.m. - none
train/788.png,"probably mean jail and , though frail , he is very fit and"
